functional_groups,topology,CO2_mean,CO2_median,CO2_std,CO2_min,CO2_max
Me-COOH,pcu,103.50559360820345,93.5591145172535,64.22240951979707,-5.077424464451874,406.03746458861434
Me-COOH,etb,63.726277585283,79.05466362418291,32.69718398959936,0.0,95.98788576848831
Me-COOH,sra,174.04737363166188,148.74527752282233,110.94318362283508,-25.807902443199957,418.30446794962234
Me-COOH,acs,145.88831834055395,138.76640019412355,71.23400522730876,57.3299295966217,261.77508834249693
Me-COOH,fof,110.41524591362669,110.41524591362669,0.0,110.41524591362669,110.41524591362669
Me-COOH,bcu,79.55319479924773,79.55319479924773,0.2132789000608497,79.33991589918689,79.76647369930859
Me-COOH,nbo,8.248521369834835,0.5277497240669806,22.721573847625674,-10.737569143466342,62.07241374511114
Pr-OH,pcu,119.00161350519906,110.40616670348477,57.33301084307825,-2.4165555866802526,285.47710926241786
Pr-OH,etb,91.43292857856628,91.43292857856628,3.8355535935867167,87.59737498497957,95.268482172153
Pr-OH,sra,148.20256773658969,111.32333200436571,137.1550363822835,0.0,548.5171791925051
Pr-OH,acs,174.1864388321992,178.69552832413154,57.44080831875194,97.85605706259723,255.2786658711386
Pr-OH,fof,434.88756273554606,434.88756273554606,0.0,434.88756273554606,434.88756273554606
Pr-OH,bcu,192.3733859156762,155.10823560509456,82.96871798382254,114.65144028929363,307.3604818526405
Pr-OH,nbo,25.80014384544232,4.657304649703533,35.67662404389396,-3.3016960372424013,76.04482292386584
NHMe-OMe,pcu,111.97368738218904,100.20881056346207,63.68956224848771,-5.37819393497115,299.8225914397312
NHMe-OMe,etb,47.44636746675818,74.61360925240484,39.34461496435307,0.0,98.87391905777928
NHMe-OMe,sra,187.5255863686354,163.2125861925851,84.58575017249551,80.37197447749995,350.6567588711867
NHMe-OMe,acs,115.58478309188196,86.39627802147898,79.60417967838742,0.0,281.5081738180192
NHMe-OMe,fof,149.32450361711815,133.97810730355448,69.77399080898427,72.58217725228958,241.4132262955104
NHMe-OMe,bcu,113.2066903408938,113.2066903408938,34.43892975719525,78.76776058369855,147.64562009808904
NHMe-OMe,nbo,20.080282725176307,3.2680204214433353,36.87295927602029,-9.473743091712533,83.2588331495311
OEt-Cl,pcu,111.76391423636117,90.6171202781787,64.83543256392059,1.3310122068039238,432.63344247213206
OEt-Cl,etb,57.11329414008416,67.59026243971968,32.753119410659835,12.800200611160154,90.94941936937263
OEt-Cl,sra,139.29567470420002,119.18543275761526,90.85320568005406,-0.0125458176506386,335.3967526177612
OEt-Cl,acs,109.96964081950097,100.36967765952187,53.88592080172627,0.0,243.1250700986305
OEt-Cl,fof,184.246557404895,139.71567288359722,83.3274768710652,117.56883812271126,343.7572194695275
OEt-Cl,bcu,290.72126104038495,290.72126104038495,0.0,290.72126104038495,290.72126104038495
OEt-Cl,nbo,20.590768193594673,2.4459392122304173,34.55520643818825,-9.63271180746995,68.95907717602356
Ph-Cl,pcu,112.63399027279695,94.79405217310122,78.91144107218761,-10.95431465103593,400.3586662596721
Ph-Cl,etb,0.0,0.0,0.0,0.0,0.0
Ph-Cl,sra,180.59298419786177,147.02262120580602,139.20773560295325,0.0,375.49252552301016
Ph-Cl,acs,147.39251648081478,134.61167109491169,66.34989516325263,70.61182357494718,249.73490015848859
Ph-Cl,fof,229.40308204324447,229.40308204324447,31.584261012030836,197.81882103121362,260.9873430552753
Ph-Cl,bcu,179.21254807257625,165.76475216347592,19.37527969606009,165.26110361542194,206.6117884388309
Ph-Cl,nbo,39.15830318895983,-1.5452815661530055,60.52771930641471,-5.7035598111475805,124.72375094418007
OPr-F,pcu,110.94809830089136,93.07890683902048,64.92858976483156,-3.8106270348334568,307.9078756859236
OPr-F,etb,42.93187053875949,42.93187053875949,42.93187053875949,0.0,85.86374107751898
OPr-F,sra,147.70229637958093,126.40332228215934,82.10090940209808,54.9901346047776,312.2386589236145
OPr-F,acs,95.01216545778307,81.69902484715101,71.06838921834942,0.0,192.7990082820258
OPr-F,fof,194.4179139886023,194.4179139886023,0.0,194.4179139886023,194.4179139886023
OPr-F,bcu,75.82428065569147,75.82428065569147,2.8460847646665925,72.97819589102488,78.67036542035807
OPr-F,nbo,28.950535435228915,8.449773264253169,35.301234625795445,-9.840378104897647,81.59568692808129
OPr-F,pts,140.48856128149572,140.48856128149572,29.50000451654445,110.98855676495128,169.98856579804018
OH-Cl,pcu,85.69363131316673,74.88392209981171,72.35222573801298,-6.941633921407973,348.54245844395797
OH-Cl,etb,66.4435699899785,66.57190521489352,33.56380604376203,0.0,108.30804377796352
OH-Cl,sra,189.60276797517668,180.29165346707921,97.01639808974912,27.050103467161225,411.1621009458043
OH-Cl,acs,121.92983036869248,112.61299253588695,48.61082119313884,61.544003714852025,211.98288408223647
OH-Cl,fof,245.52203660161055,230.18950671808184,88.61044800052042,145.47849517548926,360.8981079112606
OH-Cl,bcu,114.85355747506817,114.31765550916744,43.44581704289346,51.39658323060981,191.65651349307745
OH-Cl,nbo,2.4641801707882656,2.6571546554408565,1.4884117250162385,0.43051963727453096,4.111891734996818
I-OPr,pcu,86.93875473856902,83.53995851083424,56.09667288721603,-5.319921913514894,226.99015814062088
I-OPr,etb,0.0,0.0,0.0,0.0,0.0
I-OPr,sra,84.76322525473593,80.07681760961384,68.48789843844143,0.0,198.66995571288052
I-OPr,acs,100.04377528456436,90.39451455315393,61.985324881497675,0.0,232.21400550317958
I-OPr,bcu,168.75049168777988,168.75049168777988,0.0,168.75049168777988,168.75049168777988
I-OPr,nbo,4.179242966594984,4.179242966594984,0.0,4.179242966594984,4.179242966594984
I-OPr,pts,95.12552588155495,95.12552588155495,0.0,95.12552588155495,95.12552588155495
Cl-CN,pcu,85.72194975570277,69.87302348421781,76.03291625615734,-5.05150744641044,351.2335363300199
Cl-CN,etb,0.0,0.0,0.0,0.0,0.0
Cl-CN,sra,145.37071669727737,103.69101780598042,119.17694172051866,-3.478823173283671,356.6972399168732
Cl-CN,acs,115.26094099922587,98.55763239174476,62.91380871488814,6.967220786353357,247.49200510034092
Cl-CN,fof,239.19492764301987,254.56347172677815,110.27221575369082,71.37959459985666,376.2731725186664
Cl-CN,bcu,90.97119677551717,87.65696761882015,35.93712272916288,47.10938020160011,177.58373777311763
Cl-CN,nbo,-4.083946633650944,-2.238107838254721,4.859808091138328,-11.999909506287837,0.4661761716500303
OMe-OEt,pcu,104.32287333328443,92.5668393870168,50.151000766857706,0.0,330.9547077866949
OMe-OEt,etb,36.895764021595966,36.895764021595966,36.895764021595966,0.0,73.79152804319193
OMe-OEt,sra,176.59697019680178,140.19736625076254,107.05775822073375,0.0,359.3729656839679
OMe-OEt,acs,111.36278529934599,118.52694240750476,37.76398380452263,21.283154261568306,167.63787575402588
OMe-OEt,fof,159.97564143130933,170.58135568203292,31.181201905393053,109.58309503498369,189.1567593261877
OMe-OEt,bcu,103.90605752255367,73.92284643715355,59.0795432297285,55.70491605776793,228.5248748076997
OMe-OEt,nbo,0.32329062814399984,-0.4042724661370271,4.211312649472462,-4.7639440997339415,8.346765498279504
Cl-F,pcu,85.7326349248334,80.8691025019065,63.75855056315025,-7.731360127206073,298.68736001889636
Cl-F,etb,21.915217357034326,12.43769251167591,28.412257725058875,-0.0014856889323124,76.48359638854214
Cl-F,sra,163.03844222559047,164.73269358516282,80.83786906507056,1.7531129401287169,343.94540673428713
Cl-F,acs,132.8638121428463,124.75726148343115,49.561381646064014,64.14808626009972,254.68851721191447
Cl-F,fof,178.5335056922354,178.5335056922354,20.182011147902685,158.35149454433272,198.7155168401381
Cl-F,bcu,99.67571648615244,77.90218170407849,61.765422809162246,4.4075438325270015,253.2556527749731
Cl-F,nbo,2.215719331427511,3.2370685686868246,4.034552436730013,-7.15276682634438,6.173367666854392
Cl-F,the,95.39030866460264,95.39030866460264,0.0,95.39030866460264,95.39030866460264
OEt-HCO,pcu,122.6069761437475,112.52310835548204,63.56382110186415,0.0,328.7283203833505
OEt-HCO,etb,28.44433999186246,0.0,40.2263713892433,0.0,85.33301997558738
OEt-HCO,sra,207.29003294918957,231.6007461272306,79.5297280950033,66.25825977362753,345.8160541766166
OEt-HCO,acs,87.1799514205158,80.03719923808552,42.77872946470382,0.0,149.52534675056037
OEt-HCO,bcu,282.29591910524084,282.29591910524084,3.109216782233972,279.1867023230069,285.40513588747484
OEt-HCO,nbo,18.497281167797375,5.696213904760036,26.607152812899287,-1.6885680098471418,64.28526487151657
Et-I,pcu,94.9727514667428,85.65203040466446,66.5122105334558,-0.2058504553992947,314.9105879301045
Et-I,etb,59.72860189059821,88.4935755642601,42.244036528282855,0.0,90.69223010753453
Et-I,sra,103.1016395039805,77.40464098830184,99.1168632241854,0.0,284.74549000152814
Et-I,acs,153.59237893362877,144.84278538900756,31.95517063874716,122.20369236188208,202.48025259461792
Et-I,fof,110.27757207256576,110.27757207256576,0.0,110.27757207256576,110.27757207256576
Et-I,bcu,118.5779510608475,118.5779510608475,0.0,118.5779510608475,118.5779510608475
Et-I,nbo,5.068675407406046,6.0936356941536145,4.971532509054502,-2.6237266544638262,10.711156895780782
H-NH2,pcu,107.78390598520394,84.08289527732042,66.15680128830851,-6.4094271305440405,390.0864479051157
H-NH2,etb,81.81492037505343,81.91156090274575,28.830958272873566,0.0,119.48323085026988
H-NH2,sra,219.79094168677508,143.39737513441557,154.77235849184098,49.40212837725432,557.5176478210019
H-NH2,acs,158.1740109930173,135.76951800282725,82.93925298610387,42.34295995364563,378.7621967099338
H-NH2,fof,197.14375699568035,162.1949718122251,99.313655538526,92.7989370135536,370.1290234008141
H-NH2,bcu,195.24886806227207,162.80600265477568,75.40069520971635,108.1614558033087,359.6078696118213
H-NH2,nbo,-4.723476763101446,-3.3270352873657463,6.808840936051424,-21.92051481353036,3.7579676160103817
I-COOH,pcu,79.05127824481684,83.48861970439546,49.25866379825343,-10.041276263855895,202.34588028451768
I-COOH,etb,44.33894176507043,45.87667107915084,37.102533722601954,0.0,85.60242490198003
I-COOH,sra,129.02796955583335,107.73258693151449,95.68480771082106,2.9459560762275983,341.86923898965443
I-COOH,acs,143.81165831407267,135.1664108345824,53.565962315847294,70.86257485141192,254.11487620749386
I-COOH,fof,246.4748034113509,246.4748034113509,0.0,246.4748034113509,246.4748034113509
I-COOH,bcu,92.60176486810813,84.43285755915404,36.57596475883327,57.0232173703732,164.4337399566719
I-COOH,nbo,4.7040213127973525,5.778669640503379,4.038305827487563,-0.6908453535252996,9.024239651413977
COOH-SO3H,pcu,116.9279064844126,111.61403180545484,60.9308161419253,-5.644957636595256,306.75118431384436
COOH-SO3H,etb,78.08806540064505,79.60403837604245,48.45544530904486,0.0,159.34079829670478
COOH-SO3H,sra,145.729140331316,160.51490524460172,62.608017199721615,0.0,217.79770548675955
COOH-SO3H,acs,163.5367635176157,155.5675611000012,65.69638197095001,51.328901845915574,305.9863846667995
COOH-SO3H,bcu,174.88853297335484,174.88853297335484,22.055052200178636,152.8334807731762,196.94358517353348
COOH-SO3H,nbo,10.769814095849123,-0.8585631263285742,27.02903394286038,-4.274822287907087,71.00833744332658
Me-CN,pcu,107.42191286811308,95.15556981329723,65.29600551522675,-5.9921136171122695,293.3783331575517
Me-CN,etb,103.21287358459789,103.21287358459789,16.765421833228118,86.44745175136977,119.978295417826
Me-CN,sra,177.5981375273847,151.87999863172763,95.40101137874089,59.01387546312388,333.7758659926082
Me-CN,acs,145.38819830371426,148.62667002305938,67.10620008321565,58.55842926709608,246.48520323387714
Me-CN,fof,114.55008328880035,114.55008328880035,0.0,114.55008328880035,114.55008328880035
Me-CN,bcu,183.471523011872,174.43391216006722,66.18749299562717,88.93911716740581,291.90898680349466
Me-CN,nbo,3.878770633862186,-3.780087873447034,19.753547982980358,-9.392690506627485,61.82628461199138
OMe-HCO,pcu,129.72174432013577,106.4641387364157,75.54829891010156,-1.8803869586634856,430.94569984502516
OMe-HCO,etb,60.089712341975755,73.47722229573384,41.22785870354664,0.0,135.01049603496358
OMe-HCO,sra,130.976840266451,102.98110611115715,79.78214251551626,0.0,296.65906447319384
OMe-HCO,acs,142.11116286856435,125.85518560441005,50.39070465282452,82.36593410121131,281.5349162188008
OMe-HCO,fof,372.8988428002887,413.0426529810158,136.04194191392196,189.8776486114553,515.7762268083949
OMe-HCO,bcu,171.5311401088055,158.77243974182124,71.87248947862122,84.54114777466481,297.28767596811
OMe-HCO,nbo,39.115837246977904,34.494478015608934,42.30789490508711,-14.229103210948686,97.8953452810295
OMe-Pr,pcu,131.49078890328335,111.82227587080062,81.46389499604504,0.0,363.41800141701066
OMe-Pr,sra,161.71011840828308,124.68479287884388,106.59254737229723,65.30741885694755,401.5729693470154
OMe-Pr,acs,161.2748951613152,111.95887671429935,84.4686550424688,69.28609381768035,326.77810604486837
OMe-Pr,fof,234.8289831005976,234.8289831005976,0.0,234.8289831005976,234.8289831005976
OMe-Pr,bcu,155.1206576153342,147.12034652224258,60.903810952556505,81.14915486564742,245.0927825512043
OMe-Pr,nbo,-1.4941628617782545,-0.2063456850433989,2.534441716758792,-5.034834715058934,0.7586918147675691
OH-HCO,pcu,116.02649736469175,91.8850732436334,90.09356261483451,-6.751135584975909,475.22500770711815
OH-HCO,etb,58.432072340494855,81.05745484321412,42.01855140002372,0.0,107.55909147953
OH-HCO,sra,193.11220109404712,178.58113027634346,96.05126472515894,63.51864938244334,391.35720717188684
OH-HCO,acs,159.26893497279366,158.73529751851342,68.40430361445169,60.46786969821369,340.2873104298377
OH-HCO,fof,373.0391165969812,450.8748137213388,170.32866857561365,83.64065520513545,506.76618374011184
OH-HCO,bcu,194.3875870684919,195.45129317929957,94.43554953870468,63.48943083344119,406.23687705864035
OH-HCO,nbo,-2.324310811638452,-0.1143980477880438,8.508785790850226,-18.273313561251268,6.77044954109597
OH-HCO,pts,71.8480818431792,71.8480818431792,0.0,71.8480818431792,71.8480818431792
F-HCO,pcu,114.49684263406445,98.22533330055089,71.07062192493501,-3.906701585789664,377.8683072023259
F-HCO,etb,84.784553144742,88.92483804600079,35.548145456311815,0.0,123.82837574763977
F-HCO,sra,159.20314153252815,127.89982372836808,111.74789742839435,-0.3410481482397297,400.63351871214974
F-HCO,acs,144.09486661330953,120.93805046809987,65.46762720795796,40.67898834945567,272.90157783313305
F-HCO,fof,135.89970837371064,107.26938213772905,45.84566385002234,99.83664548591776,200.59309749748508
F-HCO,bcu,117.39238963470082,87.25186976994291,87.84133239631079,57.39084284284651,358.42691198718086
F-HCO,nbo,-2.9500122428364466,-2.3061193760450096,2.358515334595406,-7.547299776147359,0.0401136011724367
NHMe-Pr,pcu,109.02111256176798,96.14817509663001,69.95869330864465,-0.0439103617772352,407.12597934635534
NHMe-Pr,etb,40.15349467154514,-0.021129798148444002,57.05168300589657,-0.3549145782746461,120.83652839105852
NHMe-Pr,sra,128.88401010775107,137.27980334079692,54.824354566898435,57.93510022171699,191.4371267607393
NHMe-Pr,acs,149.3917172849263,150.51663142150886,58.056757030704496,67.77201171910592,230.90379294142804
NHMe-Pr,bcu,139.3604831777425,139.32080978069814,25.99959608275675,107.53746645173744,171.2231733007919
NHMe-Pr,nbo,-0.18428045312275262,-0.6792899951628693,0.7686250819952811,-0.7748693164749549,0.9013179522695663
Me-OH,pcu,107.83864716558688,89.34999269546421,67.93994349439724,-6.372615060332298,385.709608310523
Me-OH,etb,60.91286890698728,77.56583823745774,39.90579425467846,-1.6174200176441782,130.1559249103586
Me-OH,sra,187.83204665345883,153.90235142170098,100.43974486574155,58.291665565472,454.7966198112735
Me-OH,acs,181.1893067199824,195.18007241087852,46.811133488249034,91.05605881940303,225.1345326641626
Me-OH,bcu,85.06869115304677,62.42097287628647,48.595124670677414,47.49697993638564,167.9358389232285
Me-OH,nbo,9.498009344273639,-1.1043621063522708,30.050405271310687,-8.758136255982022,82.74412447275887
Ph-HCO,pcu,131.99435976825583,108.66989157125563,73.36132370684767,12.71881787297904,401.31726577410967
Ph-HCO,etb,86.58110872976187,89.46554627908851,8.709611088669876,74.76845105446141,95.50932885573566
Ph-HCO,sra,105.23206240740058,99.8351597969855,45.15971946487765,52.81921292157301,163.0418145036432
Ph-HCO,acs,120.61791201594455,110.20576377417065,32.27502453649449,87.33754449837295,164.31042777529004
Ph-HCO,bcu,224.6414490151829,224.6414490151829,4.892868883749074,219.74858013143384,229.534317898932
Ph-HCO,nbo,34.35424548805342,-0.1936347908447255,42.50386473667712,-3.063985808072422,101.5947107224875
HCO-OH,pcu,125.91691567385033,109.04428518219835,73.96038234572077,-11.139860691026952,369.97517205804576
HCO-OH,etb,62.65455619175559,76.8891069287894,38.485346948512,-0.4338211682352419,109.31814717538795
HCO-OH,sra,193.54583363262887,153.74651916035617,124.93127320818866,51.555717022915275,412.66429753292016
HCO-OH,acs,154.0244215985787,115.93672629229195,69.9986482186586,59.693990841026924,299.81763914329014
HCO-OH,fof,138.9639142838471,138.9639142838471,4.596061250382661,134.36785303346443,143.55997553422975
HCO-OH,bcu,172.06520813774853,189.6120404456675,48.22915380280326,92.5782296688312,229.39037114904568
HCO-OH,nbo,54.307625616928064,67.62245236658646,46.60753076378161,-6.660343483556813,121.48131738768215
HCO-OH,pts,70.29256553104804,70.29256553104804,0.0,70.29256553104804,70.29256553104804
HCO-OH,the,83.82603616857841,83.82603616857841,0.0,83.82603616857841,83.82603616857841
Br-HCO,pcu,105.96838922437668,99.87840985257057,66.62514149147958,-2.9248262780791543,373.7532790129163
Br-HCO,etb,44.35979918691462,40.43112591258153,43.48592837829839,0.0,113.74649065296732
Br-HCO,sra,184.71974382728493,168.2796933727848,91.91359908161087,10.176308880148293,347.72615491392634
Br-HCO,acs,144.3214863485099,153.212991757108,68.10416474821618,-3.758958075298589,256.0873758799607
Br-HCO,fof,309.7870520832348,247.59583824905468,110.9405376042259,216.13934648520268,465.62597151544713
Br-HCO,bcu,150.83209270480324,120.85996926087942,85.63721871575896,67.69706696629815,303.3248554828357
Br-HCO,nbo,4.210745074511607,6.956243195909047,7.569872493398929,-9.770715801626991,12.835857145535655
OMe-Et,pcu,124.7456498902007,113.13009482260568,65.6919289216297,-6.6606736366528825,350.27774311689893
OMe-Et,etb,52.04130619661419,68.44222250412686,40.15104454909121,0.0,109.67388713640275
OMe-Et,sra,187.4763100811121,143.14530324556654,92.61281079057241,52.916773161461535,407.0322158670716
OMe-Et,acs,173.8941448633033,177.46851434258946,69.01994551443552,65.34538646299553,281.50454213396245
OMe-Et,fof,158.71301218452876,158.71301218452876,0.0,158.71301218452876,158.71301218452876
OMe-Et,bcu,88.09829976999094,88.8516265969474,28.036099238454337,47.833571017828405,126.85637486824058
OMe-Et,nbo,1.5705382780023178,1.5705382780023178,0.0,1.5705382780023178,1.5705382780023178
H-HCO,pcu,131.22147072299828,103.46610100928314,90.54506226475063,-3.970256056783029,433.25924766573166
H-HCO,etb,86.62397819219456,90.79796163655075,36.12606317627028,0.0,140.85965336147785
H-HCO,sra,214.65441568222198,190.52672959832788,126.33883519460103,69.99047544814451,446.01273161379805
H-HCO,acs,170.0512054698299,169.91353850695845,64.74789679157834,48.234046723360656,281.0139346332033
H-HCO,fof,271.63478040351464,271.63478040351464,0.0,271.63478040351464,271.63478040351464
H-HCO,bcu,179.87674535477595,155.79751273141358,94.80244562170188,44.62844476118632,348.89638256294444
H-HCO,nbo,7.451225225191151,-0.9285555826952951,23.407047985336018,-13.401409399102604,70.9637667753572
OH-NHMe,pcu,120.69029395534405,102.1602629760545,70.8718932798801,-7.10307878538593,377.9868321638147
OH-NHMe,etb,59.5988242110849,76.77330573034305,46.61694714108439,0.0,125.00421599929106
OH-NHMe,sra,180.85012872928044,157.73691455599942,110.01234554316515,-2.9041917095748144,524.2286412974166
OH-NHMe,acs,159.26896460191767,179.86839719791817,66.06009767751102,62.4192395725321,308.34648407405194
OH-NHMe,fof,180.40547374694916,180.40547374694916,9.083419593884429,171.32205415306473,189.48889334083358
OH-NHMe,bcu,167.4414676771741,169.77858842894003,91.04899712102544,59.77537357920804,300.473323192084
OH-NHMe,nbo,4.219998532120889,1.7635127626549043,24.435333946609564,-22.610039554671378,68.2317499053826
H,pcu,118.90679064459923,87.83095830044874,102.6236489762121,-17.635953009289203,599.3510164708645
H,etb,41.31839585061334,65.84845724313135,33.145293124823226,0.0,78.77205257394745
H,sra,240.2202400930699,200.19683124392765,178.28993485658157,-1.4587814549828133,675.0828542596564
H,acs,197.9710348146254,192.58655476470517,98.0574108083157,47.70976360680239,474.9215970118302
H,fof,207.67121010574618,241.54380184500585,91.841489645278,55.8359868369075,356.3477728646835
H,bcu,134.8047570598305,90.53870891786222,103.72180437520228,-5.896039066156063,412.2108322554688
H,nbo,-7.397211040215239,-6.003173745830598,5.901173328806539,-18.992387004490507,2.6610339543196724
H,tbo,83.53995851083424,83.53995851083424,0.0,83.53995851083424,83.53995851083424
H,pts,67.70862232466057,61.02764427259942,10.283433290949622,59.86220384347431,82.23601885790798
H,the,222.86605074106947,276.9299408348243,107.66582857697105,72.56319344926557,319.1050179391186
NHMe-NH2,pcu,104.22475043953162,81.65156533959109,64.48980417687082,-5.1906669764037074,345.31669761881165
NHMe-NH2,etb,56.16575475436486,70.61826156032053,43.14327599368574,-5.4250756746130095,120.35797147830586
NHMe-NH2,sra,243.6398338009187,264.0200468574951,74.42287731418239,96.22262461979368,328.5374918938225
NHMe-NH2,acs,84.79094986097834,80.5776598563512,21.630613120153946,59.95332609798946,128.11178201604466
NHMe-NH2,bcu,191.1006182175705,191.1006182175705,1.0301601980106625,190.07045801955985,192.13077841558118
NHMe-NH2,nbo,-2.4746900443464805,-1.7896773955184075,3.7039957748810735,-7.322960747368175,2.115951192709029
SO3H-I,pcu,110.37651045151436,98.20940341366556,69.65653598321309,-9.035299780132318,299.9680238785498
SO3H-I,etb,76.95876923206006,89.24228024787155,35.60723447811144,0.0,108.15518289448332
SO3H-I,sra,190.48751212698758,193.2503275643526,56.42970475427924,109.62766570295305,278.1453994580039
SO3H-I,acs,135.60984181614967,122.29696061152168,47.1287424238067,67.07786483461992,210.51106157995903
SO3H-I,bcu,132.08891626232912,128.5832406372318,48.34930442046935,74.70407120072784,192.97943694902767
SO3H-I,nbo,21.899302477107895,4.114780574587426,32.9422728578189,0.5569682730691423,78.81068048618758
F-OPr,pcu,102.716921498747,93.10796031147459,58.892812502824015,0.0,252.74375039951747
F-OPr,etb,114.2811735920518,114.2811735920518,34.47359583228255,79.80757775976925,148.75476942433434
F-OPr,sra,134.26187388962614,103.05547309604677,90.7477748706902,0.0,319.75442907908723
F-OPr,acs,112.46285541544934,105.02871561297981,51.355055003244836,0.0,193.04711833372195
F-OPr,bcu,118.37791365817543,107.85598165117042,54.01472224698349,53.260627611017846,208.49151509130226
F-OPr,nbo,8.764008264619259,-1.8757648153185127,27.112279752060893,-6.208528971585785,74.87855711200056
F-OPr,tbo,83.35556800667945,83.35556800667945,0.0,83.35556800667945,83.35556800667945
F-OPr,pts,123.54064732441525,123.54064732441525,1.8807171117595516,121.6599302126557,125.4213644361748
OEt-F,pcu,97.63927853971802,90.49199225476843,59.080886422046085,-4.695437332299552,255.87574774538012
OEt-F,etb,30.308329346754494,0.0,44.08374748894435,-1.7192722477815996,92.64426028804509
OEt-F,sra,174.76083875997048,113.06257851445947,139.21828158110682,10.310020884056415,510.57532508601287
OEt-F,acs,155.01577210362666,155.3267969546926,55.73591009517112,67.6969018897501,260.5309063999593
OEt-F,fof,85.73547659969604,85.73547659969604,0.0,85.73547659969604,85.73547659969604
OEt-F,bcu,107.74207883302645,105.40525521904698,39.38831569241468,56.22952932742228,163.92827556658963
OEt-F,nbo,-1.8999210168475942,-1.8422542760674656,1.4610932716433591,-3.7175238617418747,-0.1399849127334418
OPr-NO2,pcu,125.72484446361278,109.88889934021799,72.49731256033303,-5.195949425940818,359.046279195407
OPr-NO2,etb,58.44349472052691,72.80131636980566,35.053530787419035,0.0,88.1713461424963
OPr-NO2,sra,164.7747763137297,142.4709655468447,85.91655658954483,71.91675368716163,392.2984736487808
OPr-NO2,acs,127.67531962304086,121.43922286793327,9.869396433832986,119.97945095366224,141.60728504752706
OPr-NO2,fof,223.56250869722805,223.56250869722805,31.86406576094967,191.69844293627838,255.42657445817773
OPr-NO2,bcu,147.43915060563464,121.1292091107241,104.56053227362922,0.0,385.44284460889895
OPr-NO2,nbo,23.963787304227363,0.6822613730274776,38.56237505479129,-10.395860689034473,100.30793903055687
OPr-NO2,pts,-7.464266272485894,-7.464266272485894,0.0,-7.464266272485894,-7.464266272485894
OPr-NO2,the,48.60150711928593,48.60150711928593,0.0,48.60150711928593,48.60150711928593
NH2-OPr,pcu,99.51942338611107,89.77242358188505,57.95559103115896,-5.7809807121758485,257.44991770743917
NH2-OPr,etb,68.47804411505041,83.26609651764466,50.95927861135226,0.0,122.16803582750656
NH2-OPr,sra,148.33777427281663,136.16611440948066,82.43534431098892,0.0,307.73438023393913
NH2-OPr,acs,112.32881325844517,95.3391349347119,45.140615174703804,66.02781291257106,192.36914895094338
NH2-OPr,bcu,177.01405860584984,177.01405860584984,54.43217587242026,122.58188273342958,231.4462344782701
NH2-OPr,nbo,32.64698255914137,27.752751793871003,34.39319892416248,-1.3641925929589187,76.44661924178239
NH2-OPr,pts,98.35987068719915,98.35987068719915,0.0,98.35987068719915,98.35987068719915
Me-NO2,pcu,124.00920960253235,109.44393550499042,82.10322123408864,-11.97795432539922,422.5898551366038
Me-NO2,etb,79.10392396681235,86.76233526674599,42.47966003443976,-0.1465879746548305,139.63874721221305
Me-NO2,sra,185.69991560975564,170.63360240948595,93.41896773556961,0.0,349.83962995841483
Me-NO2,acs,147.69495047319344,117.21606953956106,65.07997955783782,70.84392120148401,240.67186751828643
Me-NO2,fof,345.7590202292706,345.7590202292706,2.0572664798825997,343.701753749388,347.8162867091532
Me-NO2,bcu,185.43849261997966,147.02394181819028,97.78433625947515,74.37870532455142,390.5034312654513
Me-NO2,nbo,21.04476430543581,2.895937882173078,35.59775805955316,-15.056797022794767,84.50136432658844
Me-Cl,pcu,108.35569355796568,100.38783607980572,70.24373144417787,-4.8207304322578866,332.55974706323644
Me-Cl,etb,44.00707305201963,28.851006067945992,46.00082910435149,0.0,109.75774602280441
Me-Cl,sra,135.63328032773418,121.6821330083664,68.02812207809865,3.9507770241149327,286.32923440337316
Me-Cl,acs,121.10151751979124,101.29088733582967,68.61846073464359,56.846255310879975,291.16284080637774
Me-Cl,bcu,147.55614860905425,165.41512003473838,74.18732165419503,39.22070212411696,253.7104386648088
Me-Cl,nbo,-4.17021092118108,-4.2614510875162575,5.484020039549895,-11.854311990921216,4.579058365935075
NH2-F,pcu,84.26085116501102,81.7681919207776,64.3644983061157,-9.196249414466168,257.1661511213676
NH2-F,etb,65.6124653107568,76.35087484392223,33.236656453628925,0.0,104.24385916534872
NH2-F,sra,178.82465293765213,190.74661156031013,87.32452271605423,57.584807786787316,380.8687385394049
NH2-F,acs,140.45432853234706,124.57716296952526,61.901864829947954,63.247758767118356,293.60894509515634
NH2-F,fof,188.54510944658207,147.14015570800672,110.47814900572716,85.09877635392611,374.8013500163887
NH2-F,bcu,167.29854440188566,155.52984110877526,68.75526306286292,101.22114249428499,297.4890693567123
NH2-F,nbo,-0.307455070714656,-0.307455070714656,0.28335389470158706,-0.5908089654162431,-0.0241011760130689
NH2-F,pts,-5.884813860889702,-5.884813860889702,0.0,-5.884813860889702,-5.884813860889702
Ph-OEt,pcu,122.77451330860714,96.81747796063681,64.39904336241626,2.867709792459141,284.9033031814493
Ph-OEt,etb,83.67268005545417,83.67268005545417,0.0,83.67268005545417,83.67268005545417
Ph-OEt,sra,113.52128497231097,79.83159639750829,109.4143764341697,0.0,294.4219470942273
Ph-OEt,acs,96.09548266249735,72.97571974280437,50.29556955121791,55.47545965599968,189.8030340117436
